id,cor_x,cor_y
17930,128.646338,35.992997
17930,128.646394,35.9957
17931,128.646338,35.992997
17931,128.649663,35.992952
17931,128.649607,35.990249
17931,128.646282,35.990295
17931,128.646338,35.992997
17932,128.646282,35.990295
17932,128.649607,35.990249
17932,128.649551,35.987546
17932,128.646226,35.987592
17932,128.646282,35.990295
17933,128.646226,35.987592
17933,128.649551,35.987546
17933,128.649495,35.984844
17933,128.646169,35.984889
17933,128.646226,35.987592
17934,128.646169,35.984889
17934,128.649495,35.984844
17934,128.649438,35.982141
17934,128.646113,35.982187
17934,128.646169,35.984889
17935,128.646113,35.982187
17935,128.649438,35.982141
17935,128.649382,35.979439
17935,128.646057,35.979484
17935,128.646113,35.982187
17936,128.646057,35.979484
17936,128.649382,35.979439
17936,128.649326,35.976736
17936,128.646001,35.976782
17936,128.646057,35.979484
17937,128.646001,35.976782
17937,128.649326,35.976736
17937,128.64927,35.974033
17937,128.645945,35.974079
17937,128.646001,35.976782
17938,128.645945,35.974079
17938,128.64927,35.974033
17938,128.649213,35.971331
17938,128.645889,35.971376
17938,128.645945,35.974079
17939,128.645889,35.971376
17939,128.649213,35.971331
17939,128.649157,35.968628
17939,128.645833,35.968674
17939,128.645889,35.971376
17940,128.645833,35.968674
17940,128.649157,35.968628
17940,128.649101,35.965926
17940,128.645776,35.965971
17940,128.645833,35.968674
17941,128.645776,35.965971
17941,128.649101,35.965926
17941,128.649045,35.963223
17941,128.64572,35.963269
17941,128.645776,35.965971
17942,128.64572,35.963269
17942,128.649045,35.963223
17942,128.648989,35.96052
17942,128.645664,35.960566
17942,128.64572,35.963269
17943,128.645664,35.960566
17943,128.648989,35.96052
17943,128.648932,35.957818
17943,128.645608,35.957863
17943,128.645664,35.960566
17944,128.645608,35.957863
17944,128.648932,35.957818
17944,128.648876,35.955115
17944,128.645552,35.955161
17944,128.645608,35.957863
17945,128.645552,35.955161
17945,128.648876,35.955115
17945,128.64882,35.952413
17945,128.645496,35.952458
17945,128.645552,35.955161
17946,128.645496,35.952458
17946,128.64882,35.952413
17946,128.648764,35.94971
17946,128.64544,35.949756
17946,128.645496,35.952458
17947,128.64544,35.949756
17947,128.648764,35.94971
17947,128.648708,35.947007
17947,128.645384,35.947053
17947,128.64544,35.949756
17948,128.645384,35.947053
17948,128.648708,35.947007
17948,128.648651,35.944305
17948,128.645328,35.94435
17948,128.645384,35.947053
17949,128.645328,35.94435
17949,128.648651,35.944305
17949,128.648595,35.941602
17949,128.645272,35.941648
17949,128.645328,35.94435
17950,128.645272,35.941648
17950,128.648595,35.941602
17950,128.648539,35.9389
17950,128.645216,35.938945
17950,128.645272,35.941648
17951,128.645216,35.938945
17951,128.648539,35.9389
17951,128.648483,35.936197
17951,128.64516,35.936243
17951,128.645216,35.938945
17952,128.64516,35.936243
17952,128.648483,35.936197
17952,128.648427,35.933494
17952,128.645104,35.93354
17952,128.64516,35.936243
17953,128.645104,35.93354
17953,128.648427,35.933494
17953,128.648371,35.930792
17953,128.645048,35.930837
17953,128.645104,35.93354
17954,128.645048,35.930837
17954,128.648371,35.930792
17954,128.648315,35.928089
17954,128.644992,35.928135
17954,128.645048,35.930837
17955,128.644992,35.928135
17955,128.648315,35.928089
17955,128.648259,35.925387
17955,128.644936,35.925432
17955,128.644992,35.928135
17956,128.644936,35.925432
17956,128.648259,35.925387
17956,128.648203,35.922684
17956,128.64488,35.92273
17956,128.644936,35.925432
17957,128.64488,35.92273
17957,128.648203,35.922684
17957,128.648146,35.919981
17957,128.644824,35.920027
17957,128.64488,35.92273
17958,128.644824,35.920027
17958,128.648146,35.919981
17958,128.64809,35.917279
17958,128.644768,35.917324
17958,128.644824,35.920027
17959,128.644768,35.917324
17959,128.64809,35.917279
17959,128.648034,35.914576
17959,128.644712,35.914622
17959,128.644768,35.917324
17960,128.644712,35.914622
17960,128.648034,35.914576
17960,128.647978,35.911873
17960,128.644656,35.911919
17960,128.644712,35.914622
17961,128.644656,35.911919
17961,128.647978,35.911873
17961,128.647922,35.909171
17961,128.6446,35.909216
17961,128.644656,35.911919
17962,128.6446,35.909216
17962,128.647922,35.909171
17962,128.647866,35.906468
17962,128.644544,35.906514
17962,128.6446,35.909216
17963,128.644544,35.906514
17963,128.647866,35.906468
17963,128.64781,35.903766
17963,128.644488,35.903811
17963,128.644544,35.906514
17964,128.644488,35.903811
17964,128.64781,35.903766
17964,128.647754,35.901063
17964,128.644432,35.901109
17964,128.644488,35.903811
17965,128.644432,35.901109
17965,128.647754,35.901063
17965,128.647698,35.89836
17965,128.644376,35.898406
17965,128.644432,35.901109
17966,128.644376,35.898406
17966,128.647698,35.89836
17966,128.647642,35.895658
17966,128.64432,35.895703
17966,128.644376,35.898406
17967,128.64432,35.895703
17967,128.647642,35.895658
17967,128.647586,35.892955
17967,128.644265,35.893001
17967,128.64432,35.895703
17968,128.644265,35.893001
17968,128.647586,35.892955
17968,128.64753,35.890252
17968,128.644209,35.890298
17968,128.644265,35.893001
17969,128.644209,35.890298
17969,128.64753,35.890252
17969,128.647474,35.88755
17969,128.644153,35.887595
17969,128.644209,35.890298
17970,128.644153,35.887595
17970,128.647474,35.88755
17970,128.647418,35.884847
17970,128.644097,35.884893
17970,128.644153,35.887595
17971,128.644097,35.884893
17971,128.647418,35.884847
17971,128.647362,35.882145
17971,128.644041,35.88219
17971,128.644097,35.884893
17972,128.644041,35.88219
17972,128.647362,35.882145
17972,128.647306,35.879442
17972,128.643985,35.879487
17972,128.644041,35.88219
17973,128.643985,35.879487
17973,128.647306,35.879442
17973,128.64725,35.876739
17973,128.643929,35.876785
17973,128.643985,35.879487
17974,128.643929,35.876785
17974,128.64725,35.876739
17974,128.647194,35.874037
17974,128.643873,35.874082
17974,128.643929,35.876785
17975,128.643873,35.874082
17975,128.647194,35.874037
17975,128.647138,35.871334
17975,128.643818,35.87138
17975,128.643873,35.874082
17976,128.643818,35.87138
17976,128.647138,35.871334
17976,128.647082,35.868631
17976,128.643762,35.868677
17976,128.643818,35.87138
17977,128.643762,35.868677
17977,128.647082,35.868631
17977,128.647026,35.865929
17977,128.643706,35.865974
17977,128.643762,35.868677
17978,128.643706,35.865974
17978,128.647026,35.865929
17978,128.64697,35.863226
17978,128.64365,35.863272
17978,128.643706,35.865974
17979,128.64365,35.863272
17979,128.64697,35.863226
17979,128.646914,35.860523
17979,128.643594,35.860569
17979,128.64365,35.863272
17980,128.643594,35.860569
17980,128.646914,35.860523
17980,128.646858,35.857821
17980,128.643538,35.857866
17980,128.643594,35.860569
17981,128.643538,35.857866
17981,128.646858,35.857821
17981,128.646803,35.855118
17981,128.643483,35.855164
17981,128.643538,35.857866
17982,128.643483,35.855164
17982,128.646803,35.855118
17982,128.646747,35.852416
17982,128.643427,35.852461
17982,128.643483,35.855164
17983,128.643427,35.852461
17983,128.646747,35.852416
17983,128.646691,35.849713
17983,128.643371,35.849758
17983,128.643427,35.852461
17984,128.643371,35.849758
17984,128.646691,35.849713
17984,128.646635,35.84701
17984,128.643315,35.847056
17984,128.643371,35.849758
17985,128.643315,35.847056
17985,128.646635,35.84701
17985,128.646579,35.844308
17985,128.64326,35.844353
17985,128.643315,35.847056
17986,128.64326,35.844353
17986,128.646579,35.844308
17986,128.646523,35.841605
17986,128.643204,35.84165
17986,128.64326,35.844353
17987,128.643204,35.84165
17987,128.646523,35.841605
17987,128.646467,35.838902
17987,128.643148,35.838948
17987,128.643204,35.84165
17988,128.643148,35.838948
17988,128.646467,35.838902
17988,128.646411,35.8362
17988,128.643092,35.836245
17988,128.643148,35.838948
17989,128.643092,35.836245
17989,128.646411,35.8362
17989,128.646356,35.833497
17989,128.643037,35.833542
17989,128.643092,35.836245
17990,128.643037,35.833542
17990,128.646356,35.833497
17990,128.6463,35.830794
17990,128.642981,35.83084
17990,128.643037,35.833542
17991,128.642981,35.83084
17991,128.6463,35.830794
17991,128.646244,35.828092
17991,128.642925,35.828137
17991,128.642981,35.83084
17992,128.642925,35.828137
17992,128.646244,35.828092
17992,128.646188,35.825389
17992,128.642869,35.825434
17992,128.642925,35.828137
17993,128.642869,35.825434
17993,128.646188,35.825389
17993,128.646132,35.822686
17993,128.642814,35.822732
17993,128.642869,35.825434
17994,128.642814,35.822732
17994,128.646132,35.822686
17994,128.646076,35.819984
17994,128.642758,35.820029
17994,128.642814,35.822732
17995,128.642758,35.820029
17995,128.646076,35.819984
17995,128.646021,35.817281
17995,128.642702,35.817326
17995,128.642758,35.820029
17996,128.642702,35.817326
17996,128.646021,35.817281
17996,128.645965,35.814578
17996,128.642647,35.814624
17996,128.642702,35.817326
17997,128.642647,35.814624
17997,128.645965,35.814578
17997,128.645909,35.811876
17997,128.642591,35.811921
17997,128.642647,35.814624
17998,128.642591,35.811921
17998,128.645909,35.811876
17998,128.645853,35.809173
17998,128.642535,35.809218
17998,128.642591,35.811921
17999,128.642535,35.809218
17999,128.645853,35.809173
17999,128.645797,35.80647
17999,128.64248,35.806516
17999,128.642535,35.809218
18000,128.64248,35.806516
18000,128.645797,35.80647
18000,128.645742,35.803768
18000,128.642424,35.803813
18000,128.64248,35.806516
18001,128.642424,35.803813
18001,128.645742,35.803768
18001,128.645686,35.801065
18001,128.642368,35.80111
18001,128.642424,35.803813
18002,128.642368,35.80111
18002,128.645686,35.801065
18002,128.64563,35.798362
18002,128.642313,35.798408
18002,128.642368,35.80111
18003,128.642313,35.798408
18003,128.64563,35.798362
18003,128.645574,35.79566
18003,128.642257,35.795705
18003,128.642313,35.798408
18004,128.642257,35.795705
18004,128.645574,35.79566
18004,128.645519,35.792957
18004,128.642201,35.793002
18004,128.642257,35.795705
18005,128.642201,35.793002
18005,128.645519,35.792957
18005,128.645463,35.790254
18005,128.642146,35.7903
18005,128.642201,35.793002
18006,128.642146,35.7903
18006,128.645463,35.790254
18006,128.645407,35.787552
18006,128.64209,35.787597
18006,128.642146,35.7903
18007,128.64209,35.787597
18007,128.645407,35.787552
18007,128.645351,35.784849
18007,128.642035,35.784894
18007,128.64209,35.787597
18008,128.642035,35.784894
18008,128.645351,35.784849
18008,128.645296,35.782146
18008,128.641979,35.782192
18008,128.642035,35.784894
18009,128.641979,35.782192
18009,128.645296,35.782146
18009,128.64524,35.779444
18009,128.641923,35.779489
18009,128.641979,35.782192
18010,128.641923,35.779489
18010,128.64524,35.779444
18010,128.645184,35.776741
18010,128.641868,35.776786
18010,128.641923,35.779489
18011,128.641868,35.776786
18011,128.645184,35.776741
18011,128.645129,35.774038
18011,128.641812,35.774084
18011,128.641868,35.776786
18012,128.641812,35.774084
18012,128.645129,35.774038
18012,128.645073,35.771336
18012,128.641757,35.771381
18012,128.641812,35.774084
18013,128.641757,35.771381
18013,128.645073,35.771336
18013,128.645017,35.768633
18013,128.641701,35.768678
18013,128.641757,35.771381
18014,128.641701,35.768678
18014,128.645017,35.768633
18014,128.644962,35.76593
18014,128.641646,35.765975
18014,128.641701,35.768678
18015,128.641646,35.765975
18015,128.644962,35.76593
18015,128.644906,35.763227
18015,128.64159,35.763273
18015,128.641646,35.765975
18016,128.64159,35.763273
18016,128.644906,35.763227
18016,128.64485,35.760525
18016,128.641534,35.76057
18016,128.64159,35.763273
18017,128.641534,35.76057
18017,128.64485,35.760525
18017,128.644795,35.757822
18017,128.641479,35.757867
18017,128.641534,35.76057
18018,128.641479,35.757867
18018,128.644795,35.757822
18018,128.644739,35.755119
18018,128.641423,35.755165
18018,128.641479,35.757867
18019,128.641423,35.755165
18019,128.644739,35.755119
18019,128.644683,35.752417
18019,128.641368,35.752462
18019,128.641423,35.755165
18020,128.641368,35.752462
18020,128.644683,35.752417
18020,128.644628,35.749714
18020,128.641312,35.749759
18020,128.641368,35.752462
18021,128.641312,35.749759
18021,128.644628,35.749714
18021,128.644572,35.747011
18021,128.641257,35.747057
18021,128.641312,35.749759
18022,128.641257,35.747057
18022,128.644572,35.747011
18022,128.644517,35.744309
18022,128.641201,35.744354
18022,128.641257,35.747057
18023,128.641201,35.744354
18023,128.644517,35.744309
18023,128.644461,35.741606
18023,128.641146,35.741651
18023,128.641201,35.744354
18024,128.641146,35.741651
18024,128.644461,35.741606
18024,128.644405,35.738903
18024,128.64109,35.738948
18024,128.641146,35.741651
18025,128.64109,35.738948
18025,128.644405,35.738903
18025,128.64435,35.7362
18025,128.641035,35.736246
18025,128.64109,35.738948
18026,128.641035,35.736246
18026,128.64435,35.7362
18026,128.644294,35.733498
18026,128.640979,35.733543
18026,128.641035,35.736246
18027,128.640979,35.733543
18027,128.644294,35.733498
18027,128.644239,35.730795
18027,128.640924,35.73084
18027,128.640979,35.733543
18028,128.640924,35.73084
18028,128.644239,35.730795
18028,128.644183,35.728092
18028,128.640869,35.728138
18028,128.640924,35.73084
18029,128.640869,35.728138
18029,128.644183,35.728092
18029,128.644128,35.72539
18029,128.640813,35.725435
18029,128.640869,35.728138
18030,128.640813,35.725435
18030,128.644128,35.72539
18030,128.644072,35.722687
18030,128.640758,35.722732
18030,128.640813,35.725435
18031,128.640758,35.722732
18031,128.644072,35.722687
18031,128.644016,35.719984
18031,128.640702,35.720029
18031,128.640758,35.722732
18032,128.640702,35.720029
18032,128.644016,35.719984
18032,128.643961,35.717282
18032,128.640647,35.717327
18032,128.640702,35.720029
18033,128.640647,35.717327
18033,128.643961,35.717282
18033,128.643905,35.714579
18033,128.640591,35.714624
18033,128.640647,35.717327
18034,128.640591,35.714624
18034,128.643905,35.714579
18034,128.64385,35.711876
18034,128.640536,35.711921
18034,128.640591,35.714624
18035,128.640536,35.711921
18035,128.64385,35.711876
18035,128.643794,35.709173
18035,128.640481,35.709219
18035,128.640536,35.711921
18036,128.640481,35.709219
18036,128.643794,35.709173
18036,128.643739,35.706471
18036,128.640425,35.706516
18036,128.640481,35.709219
18037,128.640425,35.706516
18037,128.643739,35.706471
18037,128.643683,35.703768
18037,128.64037,35.703813
18037,128.640425,35.706516
18093,128.650058,36.01187
18093,128.653384,36.011824
18093,128.653328,36.009121
18093,128.650001,36.009167
18093,128.650058,36.01187
18094,128.650001,36.009167
18094,128.653328,36.009121
18094,128.653271,36.006419
18094,128.649945,36.006464
18094,128.650001,36.009167
18095,128.649945,36.006464
18095,128.653271,36.006419
18095,128.653215,36.003716
18095,128.649889,36.003762
18095,128.649945,36.006464
18096,128.649889,36.003762
18096,128.653215,36.003716
18096,128.653158,36.001013
18096,128.649832,36.001059
18096,128.649889,36.003762
18097,128.649832,36.001059
18097,128.653158,36.001013
18097,128.653102,35.998311
18097,128.649776,35.998357
18097,128.649832,36.001059
18098,128.649776,35.998357
18098,128.653102,35.998311
18098,128.653045,35.995608
18098,128.64972,35.995654
18098,128.649776,35.998357
18099,128.64972,35.995654
18099,128.653045,35.995608
18099,128.652989,35.992906
18099,128.649663,35.992952
18099,128.64972,35.995654
18100,128.649663,35.992952
18100,128.652989,35.992906
18100,128.652933,35.990203
18100,128.649607,35.990249
18100,128.649663,35.992952
18101,128.649607,35.990249
18101,128.652933,35.990203
18101,128.652876,35.987501
18101,128.649551,35.987546
18101,128.649607,35.990249
18102,128.649551,35.987546
18102,128.652876,35.987501
18102,128.65282,35.984798
18102,128.649495,35.984844
18102,128.649551,35.987546
18103,128.649495,35.984844
18103,128.65282,35.984798
18103,128.652764,35.982095
18103,128.649438,35.982141
18103,128.649495,35.984844
18104,128.649438,35.982141
18104,128.652764,35.982095
18104,128.652707,35.979393
18104,128.649382,35.979439
18104,128.649438,35.982141
18105,128.649382,35.979439
18105,128.652707,35.979393
18105,128.652651,35.97669
18105,128.649326,35.976736
18105,128.649382,35.979439
18106,128.649326,35.976736
18106,128.652651,35.97669
18106,128.652594,35.973988
18106,128.64927,35.974033
18106,128.649326,35.976736
18107,128.64927,35.974033
18107,128.652594,35.973988
18107,128.652538,35.971285
18107,128.649213,35.971331
18107,128.64927,35.974033
18108,128.649213,35.971331
18108,128.652538,35.971285
18108,128.652482,35.968582
18108,128.649157,35.968628
18108,128.649213,35.971331
18109,128.649157,35.968628
18109,128.652482,35.968582
18109,128.652425,35.96588
18109,128.649101,35.965926
18109,128.649157,35.968628
18110,128.649101,35.965926
18110,128.652425,35.96588
18110,128.652369,35.963177
18110,128.649045,35.963223
18110,128.649101,35.965926
18111,128.649045,35.963223
18111,128.652369,35.963177
18111,128.652313,35.960475
18111,128.648989,35.96052
18111,128.649045,35.963223
18112,128.648989,35.96052
18112,128.652313,35.960475
18112,128.652256,35.957772
18112,128.648932,35.957818
18112,128.648989,35.96052
18113,128.648932,35.957818
18113,128.652256,35.957772
18113,128.6522,35.95507
18113,128.648876,35.955115
18113,128.648932,35.957818
18114,128.648876,35.955115
18114,128.6522,35.95507
18114,128.652144,35.952367
18114,128.64882,35.952413
18114,128.648876,35.955115
18115,128.64882,35.952413
18115,128.652144,35.952367
18115,128.652088,35.949664
18115,128.648764,35.94971
18115,128.64882,35.952413
18116,128.648764,35.94971
18116,128.652088,35.949664
18116,128.652031,35.946962
18116,128.648708,35.947007
18116,128.648764,35.94971
18117,128.648708,35.947007
18117,128.652031,35.946962
18117,128.651975,35.944259
18117,128.648651,35.944305
18117,128.648708,35.947007
18118,128.648651,35.944305
18118,128.651975,35.944259
18118,128.651919,35.941557
18118,128.648595,35.941602
18118,128.648651,35.944305
18119,128.648595,35.941602
18119,128.651919,35.941557
18119,128.651863,35.938854
18119,128.648539,35.9389
18119,128.648595,35.941602
18120,128.648539,35.9389
18120,128.651863,35.938854
18120,128.651806,35.936151
18120,128.648483,35.936197
18120,128.648539,35.9389
18121,128.648483,35.936197
18121,128.651806,35.936151
18121,128.65175,35.933449
18121,128.648427,35.933494
18121,128.648483,35.936197
18122,128.648427,35.933494
18122,128.65175,35.933449
18122,128.651694,35.930746
18122,128.648371,35.930792
18122,128.648427,35.933494
18123,128.648371,35.930792
18123,128.651694,35.930746
18123,128.651638,35.928044
18123,128.648315,35.928089
18123,128.648371,35.930792
18124,128.648315,35.928089
18124,128.651638,35.928044
18124,128.651581,35.925341
18124,128.648259,35.925387
18124,128.648315,35.928089
18125,128.648259,35.925387
18125,128.651581,35.925341
18125,128.651525,35.922638
18125,128.648203,35.922684
18125,128.648259,35.925387
18126,128.648203,35.922684
18126,128.651525,35.922638
18126,128.651469,35.919936
18126,128.648146,35.919981
18126,128.648203,35.922684
18127,128.648146,35.919981
18127,128.651469,35.919936
18127,128.651413,35.917233
18127,128.64809,35.917279
18127,128.648146,35.919981
18128,128.64809,35.917279
18128,128.651413,35.917233
18128,128.651357,35.91453
18128,128.648034,35.914576
18128,128.64809,35.917279
18129,128.648034,35.914576
18129,128.651357,35.91453
18129,128.6513,35.911828
18129,128.647978,35.911873
18129,128.648034,35.914576
18130,128.647978,35.911873
18130,128.6513,35.911828
18130,128.651244,35.909125
18130,128.647922,35.909171
18130,128.647978,35.911873
18131,128.647922,35.909171
18131,128.651244,35.909125
18131,128.651188,35.906423
18131,128.647866,35.906468
18131,128.647922,35.909171
18132,128.647866,35.906468
18132,128.651188,35.906423
18132,128.651132,35.90372
18132,128.64781,35.903766
18132,128.647866,35.906468
18133,128.64781,35.903766
18133,128.651132,35.90372
18133,128.651076,35.901017
18133,128.647754,35.901063
18133,128.64781,35.903766
18134,128.647754,35.901063
18134,128.651076,35.901017
18134,128.65102,35.898315
18134,128.647698,35.89836
18134,128.647754,35.901063
18135,128.647698,35.89836
18135,128.65102,35.898315
18135,128.650963,35.895612
18135,128.647642,35.895658
18135,128.647698,35.89836
18136,128.647642,35.895658
18136,128.650963,35.895612
18136,128.650907,35.89291
18136,128.647586,35.892955
18136,128.647642,35.895658
18137,128.647586,35.892955
18137,128.650907,35.89291
18137,128.650851,35.890207
18137,128.64753,35.890252
18137,128.647586,35.892955
18138,128.64753,35.890252
18138,128.650851,35.890207
18138,128.650795,35.887504
18138,128.647474,35.88755
18138,128.64753,35.890252
18139,128.647474,35.88755
18139,128.650795,35.887504
18139,128.650739,35.884802
18139,128.647418,35.884847
18139,128.647474,35.88755
18140,128.647418,35.884847
18140,128.650739,35.884802
18140,128.650683,35.882099
18140,128.647362,35.882145
18140,128.647418,35.884847
18141,128.647362,35.882145
18141,128.650683,35.882099
18141,128.650627,35.879396
18141,128.647306,35.879442
18141,128.647362,35.882145
18142,128.647306,35.879442
18142,128.650627,35.879396
18142,128.650571,35.876694
18142,128.64725,35.876739
18142,128.647306,35.879442
18143,128.64725,35.876739
18143,128.650571,35.876694
18143,128.650515,35.873991
18143,128.647194,35.874037
18143,128.64725,35.876739
18144,128.647194,35.874037
18144,128.650515,35.873991
18144,128.650459,35.871288
18144,128.647138,35.871334
18144,128.647194,35.874037
18145,128.647138,35.871334
18145,128.650459,35.871288
18145,128.650403,35.868586
18145,128.647082,35.868631
18145,128.647138,35.871334
18146,128.647082,35.868631
18146,128.650403,35.868586
18146,128.650346,35.865883
18146,128.647026,35.865929
18146,128.647082,35.868631
18147,128.647026,35.865929
18147,128.650346,35.865883
18147,128.65029,35.863181
18147,128.64697,35.863226
18147,128.647026,35.865929
18148,128.64697,35.863226
18148,128.65029,35.863181
18148,128.650234,35.860478
18148,128.646914,35.860523
18148,128.64697,35.863226
18149,128.646914,35.860523
18149,128.650234,35.860478
18149,128.650178,35.857775
18149,128.646858,35.857821
18149,128.646914,35.860523
18150,128.646858,35.857821
18150,128.650178,35.857775
18150,128.650122,35.855073
18150,128.646803,35.855118
18150,128.646858,35.857821
18151,128.646803,35.855118
18151,128.650122,35.855073
18151,128.650066,35.85237
18151,128.646747,35.852416
18151,128.646803,35.855118
18152,128.646747,35.852416
18152,128.650066,35.85237
18152,128.65001,35.849667
18152,128.646691,35.849713
18152,128.646747,35.852416
18153,128.646691,35.849713
18153,128.65001,35.849667
18153,128.649954,35.846965
18153,128.646635,35.84701
18153,128.646691,35.849713
18154,128.646635,35.84701
18154,128.649954,35.846965
18154,128.649898,35.844262
18154,128.646579,35.844308
18154,128.646635,35.84701
18155,128.646579,35.844308
18155,128.649898,35.844262
18155,128.649842,35.841559
18155,128.646523,35.841605
18155,128.646579,35.844308
18156,128.646523,35.841605
18156,128.649842,35.841559
18156,128.649786,35.838857
18156,128.646467,35.838902
18156,128.646523,35.841605
18157,128.646467,35.838902
18157,128.649786,35.838857
18157,128.64973,35.836154
18157,128.646411,35.8362
18157,128.646467,35.838902
18158,128.646411,35.8362
18158,128.64973,35.836154
18158,128.649674,35.833451
18158,128.646356,35.833497
18158,128.646411,35.8362
18159,128.646356,35.833497
18159,128.649674,35.833451
18159,128.649618,35.830749
18159,128.6463,35.830794
18159,128.646356,35.833497
18160,128.6463,35.830794
18160,128.649618,35.830749
18160,128.649563,35.828046
18160,128.646244,35.828092
18160,128.6463,35.830794
18161,128.646244,35.828092
18161,128.649563,35.828046
18161,128.649507,35.825343
18161,128.646188,35.825389
18161,128.646244,35.828092
18162,128.646188,35.825389
18162,128.649507,35.825343
18162,128.649451,35.822641
18162,128.646132,35.822686
18162,128.646188,35.825389
18163,128.646132,35.822686
18163,128.649451,35.822641
18163,128.649395,35.819938
18163,128.646076,35.819984
18163,128.646132,35.822686
18164,128.646076,35.819984
18164,128.649395,35.819938
18164,128.649339,35.817236
18164,128.646021,35.817281
18164,128.646076,35.819984
18165,128.646021,35.817281
18165,128.649339,35.817236
18165,128.649283,35.814533
18165,128.645965,35.814578
18165,128.646021,35.817281
18166,128.645965,35.814578
18166,128.649283,35.814533
18166,128.649227,35.81183
18166,128.645909,35.811876
18166,128.645965,35.814578
18167,128.645909,35.811876
18167,128.649227,35.81183
18167,128.649171,35.809128
18167,128.645853,35.809173
18167,128.645909,35.811876
18168,128.645853,35.809173
18168,128.649171,35.809128
18168,128.649115,35.806425
18168,128.645797,35.80647
18168,128.645853,35.809173
18169,128.645797,35.80647
18169,128.649115,35.806425
18169,128.649059,35.803722
18169,128.645742,35.803768
18169,128.645797,35.80647
18170,128.645742,35.803768
18170,128.649059,35.803722
18170,128.649003,35.80102
18170,128.645686,35.801065
18170,128.645742,35.803768
18171,128.645686,35.801065
18171,128.649003,35.80102
18171,128.648948,35.798317
18171,128.64563,35.798362
18171,128.645686,35.801065
18172,128.64563,35.798362
18172,128.648948,35.798317
18172,128.648892,35.795614
18172,128.645574,35.79566
18172,128.64563,35.798362
18173,128.645574,35.79566
18173,128.648892,35.795614
18173,128.648836,35.792912
18173,128.645519,35.792957
18173,128.645574,35.79566
18174,128.645519,35.792957
18174,128.648836,35.792912
18174,128.64878,35.790209
18174,128.645463,35.790254
18174,128.645519,35.792957
18175,128.645463,35.790254
18175,128.64878,35.790209
18175,128.648724,35.787506
18175,128.645407,35.787552
18175,128.645463,35.790254
18176,128.645407,35.787552
18176,128.648724,35.787506
18176,128.648668,35.784804
18176,128.645351,35.784849
18176,128.645407,35.787552
18177,128.645351,35.784849
18177,128.648668,35.784804
18177,128.648613,35.782101
18177,128.645296,35.782146
18177,128.645351,35.784849
18178,128.645296,35.782146
18178,128.648613,35.782101
18178,128.648557,35.779398
18178,128.64524,35.779444
18178,128.645296,35.782146
18179,128.64524,35.779444
18179,128.648557,35.779398
18179,128.648501,35.776695
18179,128.645184,35.776741
18179,128.64524,35.779444
18180,128.645184,35.776741
18180,128.648501,35.776695
18180,128.648445,35.773993
18180,128.645129,35.774038
18180,128.645184,35.776741
18181,128.645129,35.774038
18181,128.648445,35.773993
18181,128.648389,35.77129
18181,128.645073,35.771336
18181,128.645129,35.774038
18182,128.645073,35.771336
18182,128.648389,35.77129
18182,128.648334,35.768587
18182,128.645017,35.768633
18182,128.645073,35.771336
18183,128.645017,35.768633
18183,128.648334,35.768587
18183,128.648278,35.765885
18183,128.644962,35.76593
18183,128.645017,35.768633
18184,128.644962,35.76593
18184,128.648278,35.765885
18184,128.648222,35.763182
18184,128.644906,35.763227
18184,128.644962,35.76593
18185,128.644906,35.763227
18185,128.648222,35.763182
18185,128.648166,35.760479
18185,128.64485,35.760525
18185,128.644906,35.763227
18186,128.64485,35.760525
18186,128.648166,35.760479
18186,128.648111,35.757777
18186,128.644795,35.757822
18186,128.64485,35.760525
18187,128.644795,35.757822
18187,128.648111,35.757777
18187,128.648055,35.755074
18187,128.644739,35.755119
18187,128.644795,35.757822
18188,128.644739,35.755119
18188,128.648055,35.755074
18188,128.647999,35.752371
18188,128.644683,35.752417
18188,128.644739,35.755119
18189,128.644683,35.752417
18189,128.647999,35.752371
18189,128.647943,35.749669
18189,128.644628,35.749714
18189,128.644683,35.752417
18190,128.644628,35.749714
18190,128.647943,35.749669
18190,128.647888,35.746966
18190,128.644572,35.747011
18190,128.644628,35.749714
18191,128.644572,35.747011
18191,128.647888,35.746966
18191,128.647832,35.744263
18191,128.644517,35.744309
18191,128.644572,35.747011
18192,128.644517,35.744309
18192,128.647832,35.744263
18192,128.647776,35.741561
18192,128.644461,35.741606
18192,128.644517,35.744309
18193,128.644461,35.741606
18193,128.647776,35.741561
18193,128.64772,35.738858
18193,128.644405,35.738903
18193,128.644461,35.741606
18194,128.644405,35.738903
18194,128.64772,35.738858
18194,128.647665,35.736155
18194,128.64435,35.7362
18194,128.644405,35.738903
18195,128.64435,35.7362
18195,128.647665,35.736155
18195,128.647609,35.733452
18195,128.644294,35.733498
18195,128.64435,35.7362
18196,128.644294,35.733498
18196,128.647609,35.733452
18196,128.647553,35.73075
18196,128.644239,35.730795
18196,128.644294,35.733498
18197,128.644239,35.730795
18197,128.647553,35.73075
18197,128.647498,35.728047
18197,128.644183,35.728092
18197,128.644239,35.730795
18198,128.644183,35.728092
18198,128.647498,35.728047
18198,128.647442,35.725344
18198,128.644128,35.72539
18198,128.644183,35.728092
18199,128.644128,35.72539
18199,128.647442,35.725344
18199,128.647386,35.722642
18199,128.644072,35.722687
18199,128.644128,35.72539
18200,128.644072,35.722687
18200,128.647386,35.722642
18200,128.647331,35.719939
18200,128.644016,35.719984
