id,used_area,agri_land,forest,grass,wet_land,barren,water
4524.0,0.0,0.0,0.9904952460913503,0.0,0.0,0.009504753908649645,0.0
4525.0,0.0004831313486270488,0.03962918668692221,0.8862953360542721,0.07079513058695511,0.0,0.002797215323223284,0.0
4526.0,0.03759300904395674,0.28264081715891665,0.5643442094909783,0.05742170761049891,0.0,0.05800025669564928,0.0
4527.0,0.002102593885355284,0.003461426458129007,0.6673157260441147,0.1043581560733845,0.02582359476590365,0.0,0.196938502773113
4528.0,0.012562629112469777,0.05880778387288238,0.6396787749206544,0.06900585587606156,0.116578205282431,0.0,0.10336675093550086
4529.0,0.0,0.0,0.999048921226021,0.0009510787739790416,0.0,0.0,0.0
4530.0,0.0,0.09339247315869108,0.7075069441775622,0.17305502722693605,0.0,0.026045555436810513,0.0
4531.0,0.021098824501354693,0.057582970768570205,0.6309621567702143,0.1992918885373478,0.0,0.09106415942251302,0.0
4532.0,0.2739171642607261,0.03652889384273977,0.03627595820684137,0.5736813134597183,0.0,0.07959667022997442,0.0
4533.0,0.0024711826113813814,0.0,0.0,0.6690959886546928,0.002259701254955993,0.26710430088877773,0.059068826590192046
4534.0,0.0,0.0,0.0,0.1695375422435677,0.0914323752364574,0.00911802319387857,0.7299120593260964
4535.0,0.0006019288093344154,0.0,0.0,0.11413352311537925,0.0,0.0005237835112212517,0.8847407645640651
4552.0,0.03274583651361328,0.0,0.0,0.8956870318223852,0.020874428672012783,0.0,0.05069270299198889
4553.0,0.0,0.0,0.0,0.060251683487922446,0.0,0.0,0.9397483165120776
4554.0,0.011954596944826363,0.0,0.18375245016047217,0.13937397961552161,0.016863929284948787,0.38506806785213743,0.2629869761420936
4689.0,0.015653160179508126,0.0,0.016682902191561343,0.1172109040674392,0.044299775593533056,0.0881254480671981,0.7180278099007602
4690.0,0.16938688093365384,0.08840457334176158,0.5443524592741545,0.07283309946328566,0.0013885507594018148,0.12363443622774253,0.0
4691.0,0.029555153568909753,0.0030679299590911893,0.7546125977730211,0.2127643186989779,0.0,0.0,0.0
4692.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4693.0,0.0,0.0,0.9887680113876419,0.0,0.0,0.011231988612358046,0.0
4694.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4695.0,0.0,0.0,0.9906874852859305,0.009312514714069471,0.0,0.0,0.0
4696.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4697.0,0.010221856400253335,0.13958923120659417,0.5964286727948119,0.09121957334891802,0.16243332810056807,0.00010733814885458338,0.0
4698.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4699.0,0.02273840254039324,0.03089862649176229,0.6897057101136767,0.06612185898581674,0.0,0.19053540186835125,0.0
4700.0,0.13203765209494556,0.28268712700330406,0.41990910764583594,0.13365332410504024,0.0,0.03171278915087417,0.0
4701.0,0.1815064715142743,0.6066428703700741,0.011797912115704853,0.05523432748183756,0.0005769392331094062,0.14424147928499947,0.0
4702.0,0.07397805032466404,0.17042181438702425,0.029501963718480215,0.28063191372028556,0.038819200578861235,0.40664705727068473,0.0
4703.0,0.0026846406477358787,0.0004996490737870147,0.0,0.8933819873370694,0.0706323379244022,0.019882489641996893,0.0129188953750086
4704.0,0.0,0.0,0.0,0.15800849999516242,0.13413489533664574,0.012333231011892506,0.6955233736562993
4705.0,0.0,0.0,0.0,0.08620448867644959,0.0010268045669357074,0.0,0.9127687067566147
4720.0,0.017897962390924626,0.3065227531053077,0.00041964636645627757,0.648709889682939,0.003002724891198441,0.023447023563174116,0.0
4721.0,0.014634561869154288,0.0,0.0,0.6591426675956097,0.0,0.0,0.326222770535236
4722.0,0.0,0.0,0.0,0.003229419874093144,0.0,0.0,0.9967705801259068
4723.0,0.013805191458018102,0.008687334430569798,0.0,0.5407421412912848,0.02541242575145103,0.2369619524119122,0.17439095465676396
4797.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4798.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4799.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4858.0,0.0,0.0,0.0,0.04173621181879963,0.012285166766467837,0.0,0.9459786214147325
4859.0,0.06939742478285582,0.1817696249751271,0.28070191881593787,0.26928248608361954,0.012898649434803606,0.17365554795888605,0.012294347948770185
4860.0,0.001369396149469754,0.0,0.9753720070380919,0.023258596812438272,0.0,0.0,0.0
4861.0,0.0,0.0,0.9818996132648479,0.018100386735152085,0.0,0.0,0.0
4862.0,0.0,0.0,0.9842879458343538,0.013258142762921275,0.0,0.002453911402724981,0.0
4863.0,0.010749952029228868,0.0,0.9822345038180741,0.0,0.0,0.0070155441526970185,0.0
4864.0,0.00039933173680928806,0.0,0.9932759944864754,0.0,0.0,0.006324673776715317,0.0
4865.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4866.0,0.0,0.0958495688044077,0.6573380496294636,0.23118949722335375,0.0,0.015622884342774817,0.0
4867.0,0.0,0.0,0.959297163975489,0.04070283602451092,0.0,0.0,0.0
4868.0,0.0,0.05552838695736044,0.9284550573716704,0.016016555670969043,0.0,0.0,0.0
4869.0,0.16913835409003655,0.16615170408935112,0.5048247590927789,0.11090984773206844,0.0,0.04897533499576495,0.0
4870.0,0.091519070265326,0.5401178496230855,0.18156770899982727,0.1005908680948879,0.0,0.08620450301687309,0.0
4871.0,0.011902490623866736,0.12914582655714676,0.7875057048461446,0.07144597797284194,0.0,0.0,0.0
4872.0,0.03471634848849841,0.2736239579851454,0.08454875200586445,0.46492820402609586,0.009354374197827394,0.13282836329656847,0.0
4873.0,0.002283491576221672,0.0002600369103415438,0.0,0.39787747177958616,0.5920985217256234,0.007480478008227298,0.0
4874.0,0.0,0.0,0.0,0.0,0.4910703042663054,0.0,0.5089296957336946
4889.0,0.029779051952713447,0.0009736587892352895,0.0,0.8301637280428952,0.0,0.004742815961667787,0.13434074525348821
4890.0,0.001991460281109653,0.0,0.0,0.08371324106654099,0.0,0.0,0.9142952986523494
4891.0,0.00831985530330426,0.0,0.01745189671381546,0.2423170470875255,0.0,0.0,0.7319112008953548
4892.0,0.18926640007778475,0.05036654909741859,0.2950222748482051,0.35322333630272623,0.0,0.09923261054290282,0.012888829130962497
4964.0,0.0,0.0,0.0,0.10866795707326346,0.0,0.0,0.8913320429267365
4965.0,0.005494186097865504,0.0,0.0,0.3339453737199559,0.1273490862489731,0.0,0.5332113539332055
4966.0,0.007753140006885913,0.0,0.0,0.39541281261315564,0.15471837657020548,0.016598669830110126,0.42551700097964285
4967.0,0.046141839818434255,0.009911621067637275,0.0,0.5066149491171623,0.13010506387505202,0.03963928069776668,0.26758724542394746
4968.0,0.06657718210355354,0.0,0.0,0.42677377541450123,0.0014786051644730615,0.010931398011418668,0.4942390393060533
4969.0,0.006993980490055823,0.0,0.0,0.12991077559102918,0.0,0.0,0.863095243918915
4970.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5003.0,0.0,0.0,0.0,0.0,0.15356181267705185,0.0,0.8464381873229481
5004.0,0.0,0.0,0.0,0.03489731561671297,0.007440120122193481,0.0,0.9576625642610935
5005.0,0.08933611361985325,0.0,0.0,0.37773448013874655,0.031086790118566878,0.0,0.5018426161228332
5006.0,0.0,0.0,0.0,0.5988571575109572,0.0,0.0,0.40114284248904275
5007.0,0.030062010906491538,0.0,0.0035521496875854184,0.1831187188748756,0.0,0.0,0.7832671205310474
5008.0,0.10982701736451103,0.04672223252821047,0.013016737980278987,0.11933419177160101,0.0,0.055398219394000005,0.6557016009613984
5027.0,0.0,0.0,0.0,0.03438892620694424,0.0,0.0,0.9656110737930558
5028.0,0.038162458729721946,0.34768895151851675,0.003944409309992915,0.40221502403093407,0.02140023792212979,0.030649181125300906,0.15593973736340366
5029.0,0.021140200803653565,0.1653493293238128,0.7964167150521156,0.012528609241841704,0.000653460410930865,0.003911685167645391,0.0
5030.0,0.0,0.00018352636433349566,0.9445259057629574,0.05529056787270909,0.0,0.0,0.0
5031.0,0.0016761352867332604,0.035773324149740965,0.9004097495104529,0.062140791053072866,0.0,0.0,0.0
5032.0,0.00010661341485384013,0.018138415779154163,0.981754970805992,0.0,0.0,0.0,0.0
5033.0,0.0,0.005111461381840643,0.9601619719453747,0.010214461475696227,0.0,0.02451210519708848,0.0
5034.0,0.00032222492851187706,0.0,0.9865643581542938,0.0,0.0,0.013113416917194308,0.0
5035.0,0.0,0.0,0.9596138324252745,0.03798198548936531,0.0,0.002404182085360286,0.0
5036.0,0.002633670549651337,0.0,0.9755271253087919,0.009652059847736849,0.0,0.012187144293819912,0.0
5037.0,0.0,0.043728371324710746,0.9432246241103242,0.010272338743560346,0.0,0.0027746658214046938,0.0
5038.0,0.004677478388967865,0.32376192321761466,0.6107355067828508,0.04759935608897534,0.0,0.013225735521591335,0.0
5039.0,0.0798922190344176,0.07400902371336866,0.7012816969266055,0.08302617585366866,0.0,0.06179088447193947,0.0
5040.0,0.016645933564156164,0.024946870921033662,0.9185374294777133,0.03528007844091109,0.0,0.004589687596185919,0.0
5041.0,0.009587675884841669,0.07304017170343499,0.7799418512894585,0.09867067927532687,0.0,0.03875962184693794,0.0
5042.0,0.1995265928500506,0.0414009377935793,0.02442314766301093,0.453462781779827,0.07961472945296946,0.20157181046056263,0.0
5043.0,0.0,0.0,0.0,0.07588371014930363,0.9164732233201394,0.006455355630919799,0.0011877108996371807
5044.0,0.0,0.0,0.0,0.0,0.194580944788778,0.0020941473872053027,0.8033249078240167
5056.0,0.01835404204901244,0.39237002342269617,0.0,0.5699755159068361,0.0,0.01930041862145524,0.0
5057.0,0.019666647929827943,0.007173736604701743,0.0,0.7125483053683821,0.0,0.0673950419257758,0.19321626817131252
5058.0,0.004049832278290467,0.0,0.0,0.11522822307993749,0.0,0.0,0.880721944641772
5059.0,0.0,0.0,0.0,0.0,0.024183809920698882,0.0,0.9758161900793011
5060.0,0.03684113559166187,0.07691065366020626,0.23449771202613462,0.2699663118840479,0.010035305148683418,0.05416742371266352,0.3175814579766023
5133.0,0.06924875751320857,0.014894660797922503,0.0,0.7818020352714691,0.0,0.1340372248830708,1.7321534329010432e-05
5134.0,0.10792919533695171,0.009268927653297444,0.0,0.5776390795975861,0.017602909061182122,0.28755988835098256,0.0
5135.0,0.504123499401934,0.1561511359112031,0.0,0.24762947278732153,0.0,0.09209589189954141,0.0
5136.0,0.6575730711563091,0.1651359385202036,0.0,0.007389617915516768,0.0,0.16990137240797062,0.0
5137.0,0.3693595230862343,0.46400473749278287,0.0,0.04147279176622486,0.0,0.12516294765475794,0.0
5138.0,0.16282883645311005,0.14382587273918376,0.0,0.6183839507774137,0.012546374260081743,0.03947299084668491,0.0229419749235256
5139.0,0.027655827282279763,0.0,0.0,0.30296877397831307,0.012564311048140396,0.0,0.6568110876912667
5140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5169.0,0.021604211457098794,0.11383753587597743,0.0,0.4433150968316328,0.0,0.0001513704538379798,0.421091785381453
5170.0,0.0,0.0,0.0,0.03436567089019327,0.0,0.0,0.9656343291098067
5171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5172.0,0.0,0.013303016978475387,0.0,0.20335038463136695,0.0,0.015761162288772564,0.7675854361013851
5173.0,0.03555796670353572,0.14024281467594185,0.0,0.5520834944239514,0.0,0.07936676811379607,0.19274895608277484
5174.0,0.12260041209516957,0.1196921759180556,0.0,0.6682242888163569,0.021991503407969477,0.06507460367327875,0.0024170160891697975
5175.0,0.16420821236391756,0.032543023568733336,0.0,0.7190960550366743,0.0,0.0841527090306749,0.0
5176.0,0.09086319806914325,0.0,0.0,0.6476994674627994,0.0,0.25651681257440845,0.004920521893648962
5177.0,0.083391430492247,0.0,0.0,0.5630759834262131,0.024126445778274202,0.022471787459146794,0.3069343528441189
5178.0,0.0,0.0,0.0,0.036082066433964124,0.01283522990479159,0.0,0.9510827036612443
5179.0,0.0,0.02868474309975557,0.0,0.19918240237793317,0.0681067854303072,0.017268674207131934,0.6867573948848721
5196.0,0.0,0.0,0.0,0.24003573516158191,0.0,0.0,0.7599642648384181
5197.0,0.03500781790742846,0.10040835984167769,0.0,0.4792447413958365,0.03321279393001511,0.009494825501981129,0.34263146142306117
5198.0,0.05346625755629906,0.7441143406523658,0.11305926120773173,0.03215699927301311,0.05720314131059026,0.0,0.0
5199.0,0.11789869390850899,0.28504611617287084,0.3494902600026077,0.1725827207812793,0.03381952186354915,0.04116268727118404,0.0
5200.0,0.061596160847608314,0.3429813983624883,0.4047933935933634,0.06287759429914568,0.025309794913286502,0.10244165798410793,0.0
5201.0,0.04628374836344978,0.34797744313456025,0.5087237698940175,0.056944448478423795,0.0038371928200630345,0.03623339730948557,0.0
5202.0,0.017562010659587273,0.19577756544923988,0.4391842219242496,0.24267220431576497,0.02484473271973999,0.07604608512011495,0.003913179811303327
5203.0,0.015217249264242347,0.0,0.6878791153204639,0.2959228482996976,0.0,0.0009807871155962614,0.0
5204.0,0.007449589183778022,0.0,0.9604400463775544,0.02561893494568602,0.0,0.006491429492981636,0.0
5205.0,0.0,0.0,0.9889937565220511,0.0015234557418911335,0.0,0.009482787736057758,0.0
5206.0,0.0017677862256165865,0.0,0.9677943871965767,0.025194905226883064,0.0,0.005242921350923689,0.0
5207.0,0.0,0.0,0.9534362435332772,0.04631764711455767,0.0,0.0002461093521651639,0.0
5208.0,0.029343796385039696,0.051030562114976356,0.7736099564348026,0.11891053594350688,0.0,0.027105149121674416,0.0
5209.0,0.053321065048746424,0.20507474619735303,0.6233533629483715,0.06561154983714096,0.0013697848001330995,0.0503631784242602,0.0009063127439948648
5210.0,0.28400177458605785,0.0,0.14968089467132428,0.2588042639950206,0.025005302290565683,0.2727250633592237,0.00978270109780807
5211.0,0.314077742541917,0.0,0.0,0.08850625254599695,0.025126304601019646,0.5611818249234167,0.011107875387649742
5212.0,0.10296536082290982,0.0,0.0,0.48424129798936344,0.21359769207577994,0.1659140338085986,0.03328161530334816
5213.0,0.004264902628378568,0.0,0.0,0.03897012739724544,0.7269304825128123,0.054150897876936555,0.17568358958462704
5214.0,0.0,0.0,0.0,0.0,0.013616342153881928,0.0,0.986383657846118
5224.0,0.08710050568462449,0.04608236568085082,0.0,0.7835659472865966,0.006337029031824463,0.05544936377980447,0.02146478853629915
5225.0,0.018433078932732546,0.0,0.0,0.4227118516471022,0.007908354350102412,0.0,0.5509467150700629
5226.0,0.0,0.0,0.0,0.010561269750413766,0.0,0.0,0.9894387302495862
5227.0,0.0,0.0,0.0,0.09790259561344399,0.16739960105151547,0.008284611584154824,0.7264131917508857
5228.0,0.039196946709577005,0.11839541223793658,0.1267892144748763,0.07358696609131525,0.14424695953833386,0.029856387154339456,0.46792811379362137
5229.0,0.005533947838637261,0.18236902628053708,0.7412041392636806,0.058612277833701605,0.0007919336220116147,0.011488675161432035,0.0
5297.0,0.0,0.03240640394390787,0.2079137160100419,0.22011396431988525,0.2725498940917715,0.019058865876891082,0.24795715575750243
5298.0,0.14726697349327503,0.15056293181619415,0.05080498818040951,0.6045136864969939,0.0,0.04685142001312753,0.0
5299.0,0.2030082483533934,0.13302857777856314,0.0,0.33455163102421487,0.14687163295320146,0.13813529833526422,0.04440461155536305
5300.0,0.34919942595003,0.08940158055512402,0.0,0.3610347162111968,0.13311643921360064,0.06457573682082127,0.0026721012492272106
5301.0,0.3734193859024356,0.2699543100637163,0.0,0.3241817078814726,0.004853080596649173,0.027591515555726313,0.0
5302.0,0.486297489728869,0.4060981678516921,0.0,0.05175931811660596,0.0,0.05584502430283309,0.0
5303.0,0.35485234459008974,0.4890640694997664,0.0,0.01621844437402407,0.0037707601281519836,0.13609438140796776,0.0
5304.0,0.3919908743763258,0.4962020152513393,0.0,0.008433918355151539,0.0,0.10337319201718354,0.0
5305.0,0.5239253923547722,0.3204606235299169,0.0,0.011066782348259368,0.0,0.14454720176705146,0.0
5306.0,0.2435910522922224,0.7220701796131562,0.0,0.016427039740282756,0.0,0.01791172835433854,0.0
5307.0,0.2527079324261087,0.3975238422485445,0.0,0.2634091548137234,0.004270137186543747,0.08208893332507945,0.0
5308.0,0.02385606833977192,0.0,0.0,0.7478492251603792,0.06896512967117407,0.0013100958766430059,0.15801948095203178
5309.0,0.0,0.0,0.0,0.03716680429813439,0.0,0.0,0.9628331957018657
5338.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5339.0,0.0,0.0,0.0,0.015427535214603546,0.0,0.0,0.9845724647853964
5340.0,0.01590049393611224,0.1350946727077982,0.0,0.3254516889072204,0.0,0.045849657350594306,0.4777034870982747
5341.0,0.01032849397713044,0.8077342551494248,0.0,0.13323343033117083,0.0,0.03917782476536038,0.009525995776913609
5342.0,0.024613117191476443,0.80804024195901,0.0,0.05556374442991961,0.0,0.11178289641959391,0.0
